"","GEOID","ALAND10","AWATER10","TotPop","ai","area_mn","cohesion","division","ed","frac_mn","lpi","lsi","mesh","pafrac","para_mn","pd","pladj","shape_mn","split","ta","COUNT","AREA","Name","Date","Year","MeanF","StdDevF","MinF","MaxF","Water","P_Ice","Dev_OpenSpace","Dev_LowIntensity","Dev_MedIntensity","Dev_HighIntensity","BareRock","Dec_Forest","Evgn_Forest","Mix_Forest","Scrub","Grassland","Pasture","Crops","Wood_wetland","Herb_wetland"
"212",110010053013,81309,0,1613,92.4995919889953,0.00674593043478247,94.9585893232318,0.98533651574998,0,1.18909096271017,4.72632775702452,16.4663461538462,0.0227513342768969,1.12690253756781,1.3184087445905,14823.7520334324,99.7604933459897,1.17527123627282,68.1966156848885,1.55156399999997,22273,8018.28,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.118907563025,1.25195900046312,100.49,106.25,NA,NA,NA,1.5,30.5,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",110010053014,68330,0,1149,92.8027978893116,0.00681341538460769,95.2122774560056,0.967392949945739,0,1.24818755152265,10.7665420256869,12.2070063694268,0.0288814989432286,1.08712573392298,1.23468041428649,14676.926967628,99.6672267800072,1.18666971705852,30.668214338185,0.885743999999,19404,6985.44,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.8624,1.01190800875466,100.85,105.53,NA,NA,NA,NA,34.0740740740741,65.9259259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",110010055001,155044,0,1366,93.5480184482266,0.00991662780269653,96.9268973362836,0.968221171243037,0,1.12126014750654,15.8787523604871,23.5185185185185,0.14055191228764,1.18180065776683,1.14859704144237,10084.0731334908,99.9043245728931,1.20450931541195,31.4674907513982,4.42281600000265,63740,22946.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.697358490566,0.936199134128387,99.23,103.91,NA,NA,NA,1.38504155124654,32.1329639889197,63.98891966759,2.49307479224377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",110010055002,213337,9350,2047,96.3857693810632,0.0256380869565157,99.0208639691329,0.857039030444097,0,1.15528520654026,36.5163242187235,20.5883977900553,1.51741174830889,1.18556788208721,1.1968769138925,3900.44702514693,99.9022667079905,1.24356405547308,6.99491618660968,10.6141679999975,157084,56550.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.8322073578596,2.90505584690501,90.59,101.93,NA,NA,13.4615384615385,17.3076923076923,30.982905982906,33.974358974359,1.06837606837607,0.213675213675214,NA,NA,NA,NA,NA,2.99145299145299,NA,NA
"216",110010055003,164324,0,1735,93.5826309612717,0.00876351724137394,95.9725726819873,0.982179426068807,0,1.13175544573254,5.53332388979389,16.1638655462185,0.0362316504001478,1.14099591279992,1.3174100682735,11410.9434882931,99.7800739406579,1.18015161017329,56.1149154825821,2.03313599999875,41271,14857.56,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.600454545455,1.29789354198496,97.2500000000001,103.73,NA,NA,0.284090909090909,1.13636363636364,29.8295454545455,66.4772727272727,0.284090909090909,NA,NA,NA,NA,0.568181818181818,NA,1.42045454545455,NA,NA
"217",110010055004,49851,0,803,92.3040578098944,0.00741477272728387,95.4571990466923,0.967196047372176,0,1.14256913113244,8.54068965517241,11.2555555555556,0.0214045790896873,1.16800156594379,1.29101226731459,13486.5900382939,99.648943831013,1.25950565745004,30.4841313284854,0.65250000000098,17184,6186.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.472739726027,1.14949899747911,97.43,102.83,NA,NA,NA,NA,28.75,70,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA
"218",110010055005,45642,0,658,93.6643158066243,0.0103819200000077,96.1521512015036,0.957626893996449,0,1.15153691160783,9.55661380553886,10.2271186440678,0.0329935647510532,1.16609510018931,0.989935751060372,9632.12970239857,99.7113299882302,1.27860527491847,23.5998748809258,0.778644000000578,15096,5434.56,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.15,1.04783075721924,99.0500000000001,103.19,NA,NA,NA,1.25,32.5,66.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",110010056001,96213,637,1764,95.6038544129842,0.0197001106719286,98.0835582660956,0.956624601913385,0,1.13416846769355,11.8383797526869,17.2953020134228,0.216188536114553,1.17585941216503,1.10569304380794,5076.11361506174,99.9036953366974,1.23676679708223,23.0545434534835,4.98412799999794,57710,20775.6,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.7022448979593,1.61748570145418,93.83,101.21,NA,NA,3.84615384615385,17.6923076923077,41.1538461538462,34.6153846153846,1.53846153846154,NA,NA,NA,NA,0.384615384615385,NA,0.769230769230769,NA,NA
"220",110010056002,222778,6549,1849,95.1380422625068,0.0178300545746423,97.8121117190078,0.979920106977021,0,1.15807848623084,7.94823680398238,27.957695769577,0.223049941606024,1.16976668303457,1.07652471504014,5608.50779123352,99.9363095882632,1.24881236151568,49.8010621299446,11.1081240000021,126816,45653.76,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,97.2609756097562,3.98159392414311,85.19,104.81,21.2087912087912,NA,2.63736263736264,11.0989010989011,39.1208791208791,21.6483516483516,0.989010989010989,NA,NA,NA,NA,0.10989010989011,NA,0.879120879120879,2.1978021978022,0.10989010989011
"221",110010056003,61249,0,2035,93.5944174811568,0.00861931914892648,95.9962249921987,0.961851009581781,0,1.13603918959824,11.2903225806452,10.514950166113,0.0309089224206531,1.1234648704861,1.36942786366999,11601.8444464323,99.7830130192188,1.1929235803828,26.2130134778723,0.810215999999089,16890,6080.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.887045454546,1.03527902740122,100.31,105.17,NA,NA,NA,1.81818181818182,53.6363636363636,42.7272727272727,1.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",110010056004,87651,0,1125,94.2757211123266,0.0116416666666527,96.6606051243171,0.962165151728651,0,1.15610586322965,10.2476735862563,11.6336898395722,0.0475697547315106,1.14952522842353,1.12636867075753,8589.8353614992,99.747201705627,1.24477313444095,26.4306597142416,1.25729999999849,31443,11319.48,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.009016393443,0.783899354557804,97.7900000000001,101.75,NA,NA,NA,0.699300699300699,53.1468531468531,41.2587412587413,2.0979020979021,NA,NA,NA,NA,NA,NA,2.7972027972028,NA,NA
"223",110010058001,677858,0,1732,95.4480473065177,0.0165303214285712,98.1307787272695,0.930149931799912,0,1.14617838909192,24.2016294731111,18.824427480916,0.387960410596108,1.17086501790225,1.32541304893521,6049.48914224732,99.9532165732416,1.2042634167387,14.3163782909339,5.55418799999994,52753,18991.08,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.160217391304,1.48181282193868,99.23,109.85,0.0772200772200772,NA,NA,0.926640926640927,12.1235521235521,83.7065637065637,1.08108108108108,NA,NA,NA,0.308880308880309,NA,0.386100386100386,1.38996138996139,NA,NA
"224",110010058002,232950,0,1924,92.2835582167904,0.006135,94.9158122463837,0.973785430237478,0,1.14251773523194,6.87041564792176,12.984076433121,0.0231589995110024,1.13913360846678,1.21256960888237,16299.9185004075,99.9134141467963,1.16187795198711,38.1467256208669,0.88344,19865,7151.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.442703583062,1.72508563396998,99.23,107.33,NA,NA,NA,0.699300699300699,17.9487179487179,78.7878787878788,1.63170163170163,NA,NA,NA,NA,NA,NA,0.932400932400932,NA,NA
"225",110010059001,643887,0,2511,95.0466089406306,0.0130932812030027,97.4183180698517,0.972374799735644,0,1.17035196045466,14.0398243626531,25.3008130081301,0.240533502708067,1.15927204153627,1.21288348572918,7637.50495002483,99.9114831311672,1.1781500086469,36.1988326032254,8.70703199999678,120181,43265.16,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.785964467005,1.89758770391105,96.53,110.03,NA,NA,1.51515151515152,4.73484848484848,31.344696969697,55.4924242424242,2.55681818181818,NA,0.0946969696969697,0.568181818181818,NA,NA,0.0946969696969697,3.59848484848485,NA,NA
"226",110010062021,6583173,4835490,58,96.3170761137733,0.0285011985157688,98.7075729736691,0.987613750474417,0,1.15410381980121,10.1343393038967,103.03355583619,3.42502872487984,1.19264898883913,1.06974409185489,3508.62438099482,99.9882476367931,1.25089914956814,80.7346887316077,276.518627999989,4542083,1635149.88,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,90.6051992152129,7.41980235869124,80.69,113.99,22.281028455683,NA,14.5120716129243,10.9804305923095,23.0814466333431,22.8625567643504,1.07484726714365,0.173151687412199,0.0294031167303734,0.235224933842987,0.160083635532033,0.3070992191839,0.192753765232448,3.16246855500016,0.780816099839916,0.166617661472116
"227",110010064001,168217,0,1754,95.9243510488307,0.0243750909090668,98.4985923986873,0.916645406815867,0,1.17281521991113,23.965598263503,15.8676671214188,0.402291605737203,1.20132502095102,0.942249820671502,4102.54880168685,99.8845366766423,1.27362380954792,11.9969393623092,4.82626799999523,120572,43405.92,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.007545454546,2.72915652126425,96.3500000000001,107.69,NA,NA,5.41666666666667,18.3333333333333,51.6666666666667,24.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",110010064002,520802,227631,1080,94.6785031427985,0.013560417391301,97.2176238925915,0.978638104752048,0,1.14283218873854,9.6605337273189,23.0852340936375,0.133251059282482,1.17357675179947,1.21398572622894,7374.40427638681,99.885257407916,1.2264978585617,46.8123257975368,6.23779199999845,122200,43992,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.3224835164836,8.50753322991712,83.39,112.01,31.9940476190476,NA,3.94345238095238,9.52380952380952,29.3154761904762,24.9255952380952,NA,NA,NA,NA,NA,NA,NA,0.297619047619048,NA,NA
"229",110010065001,145300,0,1293,94.3648914478246,0.0144548888888963,97.1748007645615,0.987149499999364,0,1.16459607744021,5.72867823778704,25.8223981900452,0.0902757391425124,1.19589473107075,1.07624415522836,6918.0746229614,99.8529875324732,1.2538135577502,77.8179837321915,7.02507600000359,80723,29060.28,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.735145631068,2.35174304390207,98.5100000000001,109.67,NA,NA,NA,6.60919540229885,58.9080459770115,32.183908045977,0.574712643678161,NA,NA,NA,NA,NA,NA,1.72413793103448,NA,NA
"230",110010065002,350777,0,1717,94.9392999417405,0.0180791999999998,98.2009129472896,0.972616983725502,0,1.14603732581774,13.9688004359764,32.2038834951456,0.376247901150722,1.20048696917997,1.07860766979351,5531.21819549543,99.9577948609199,1.26558925822596,36.5189864394636,13.7401919999999,243519,87666.84,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.983805309735,2.30512831088405,96.3500000000001,106.97,NA,NA,1.5647226173542,8.10810810810811,60.597439544808,23.7553342816501,0.85348506401138,NA,NA,NA,NA,NA,0.42674253200569,4.69416785206259,NA,NA
"231",110010066001,296241,0,1996,94.3258219431105,0.014317994413403,97.070708122824,0.992157444829144,0,1.16787245566896,3.92563797323445,31.2022471910112,0.0803993973641525,1.19055044625242,1.11124908587254,6984.21839768217,99.8277913165866,1.25403839209286,127.509463206094,10.2516839999966,186592,67173.12,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.690103896104,1.49135564364914,97.2500000000001,106.43,NA,NA,0.178571428571429,4.64285714285714,73.3928571428571,21.25,0.357142857142857,NA,NA,NA,NA,NA,NA,0.178571428571429,NA,NA
"232",110010067001,145706,0,1221,95.1305887560868,0.0190274823529244,97.4381391233735,0.980318193719049,0,1.16145638237825,6.44838178337711,18.8095238095238,0.0954962815295425,1.18394795674449,0.990797658335521,5255.55605020075,99.8313573779195,1.30231085292658,50.8083448096848,4.85200799999573,114112,41080.32,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.788762886598,1.20487030474568,96.53,103.19,NA,NA,NA,14.1666666666667,79.1666666666667,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",110010067002,114829,0,1409,94.7795445928767,0.0182323783783917,97.5418523188739,0.975987408353458,0,1.18973784413333,8.07592077059226,18.4426229508197,0.0971930777975149,1.21563820774817,1.03471551488129,5484.74795359205,99.7682929978473,1.32797013102119,41.6448176323361,4.04758800000296,93090,33512.4,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.6223566878982,1.34397331901143,94.0100000000001,100.67,NA,NA,0.980392156862745,10.2941176470588,87.2549019607843,1.47058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",110010067003,167777,0,1794,94.7529250009046,0.0182271229235751,97.5677840696951,0.982359551558655,0,1.21015051231913,5.24478507076818,21.4250960307298,0.0967819212723805,1.20240382855761,1.0914425684065,5486.32937953468,99.806149512602,1.31642562767618,56.6879012925918,5.4863639999961,138437,49837.32,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.8651351351352,1.19728566686536,96.1700000000001,102.11,NA,NA,0.732600732600733,8.05860805860806,83.8827838827839,6.22710622710623,1.0989010989011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",110010068011,155145,0,1882,92.8899557174192,0.00814675199999454,95.5980590422865,0.989770987705589,0,1.15339044102142,3.67773561782659,21.6277873070326,0.0312499598877969,1.15966014054036,1.14259993757793,12274.8305091486,99.7713922844896,1.19902134348681,97.7611494852171,3.05503199999795,67419,24270.84,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.348048780488,1.11473205149417,101.57,106.43,NA,NA,0.75187969924812,10.1503759398496,76.3157894736842,12.781954887218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",110010068012,90744,0,572,93.5754377146687,0.0104226086956427,96.0733972543394,0.984536127567929,0,1.18007752263465,3.98298014350075,16.6510204081633,0.0333629954947136,1.14932440696726,1.0495033317029,9594.52694811482,99.7014339204984,1.24233839576257,64.6668552390596,2.15747999999804,46314,16673.04,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.525714285714,0.56393251875937,101.57,104.45,NA,NA,NA,7.14285714285714,85.7142857142857,7.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",110010068021,104943,0,861,93.0440836238393,0.00912695238096236,95.727698048573,0.99108856197725,0,1.19644331270264,3.25670697985036,22.4338709677419,0.0307443542412658,1.16014573364129,1.10208957940316,10956.5598488918,99.7584005612066,1.2178346817408,112.21533465722,3.44998800000377,49200,17712,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.297248322148,0.955426082295369,99.7700000000001,105.17,NA,NA,0.454545454545455,12.2727272727273,85.4545454545455,1.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",110010068022,176410,0,1717,95.5567037460721,0.0198917960088811,98.0870588865995,0.95418047775353,0,1.16746014771563,18.6709470304976,23.1231231231231,0.411056097977775,1.18201989818294,1.01520968643163,5027.19814517265,99.8868313513934,1.24475809667041,21.8247583338137,8.97120000000539,117909,42447.24,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.586694214876,1.86860739342291,97.0700000000001,107.87,NA,NA,22.2488038277512,12.6794258373206,60.2870813397129,2.63157894736842,0.717703349282297,NA,NA,NA,NA,NA,0.239234449760766,1.19617224880383,NA,NA
"239",110010068041,1542921,482619,2800,96.747652295011,0.0297345526315842,99.2011302916436,0.954594142142615,0,1.14550526360612,15.4045930969907,49.851679414699,3.69393617298388,1.18026698744631,1.0644183136736,3363.09078663519,99.9694812405716,1.21315491864175,22.0235900649844,81.3537360000143,1029108,370478.88,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,98.3303776751994,9.07684147942951,82.8500000000001,115.79,18.6606892687027,NA,17.1756794620342,15.3824600728495,27.3185766321098,9.33034463435136,4.06276267862146,0.896609694592323,NA,0.364247688428131,NA,0.11207621182404,0.0840571588680303,2.99803866629308,2.80190529560101,0.812552535724293
"240",110010069001,249252,0,1493,94.4617671787391,0.0161907300000097,97.2584210569398,0.993257401542637,0,1.16006860478544,2.5236663201721,34.155,0.0873340728973214,1.20944887444647,1.0105713150531,6176.37376448992,99.9034975690368,1.28801919007589,148.3107745958,12.9525840000078,157676,56763.36,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.348012048193,2.78462279901335,97.2500000000001,112.37,NA,NA,0.31055900621118,7.91925465838509,78.2608695652174,13.3540372670807,NA,NA,NA,NA,NA,NA,NA,0.15527950310559,NA,NA
"241",110010069002,161050,0,1206,94.5800901269971,0.015081262357425,97.358837327306,0.975636769625325,0,1.1636123411061,8.37379852419289,18.9322289156627,0.0966336347877274,1.18751758491159,1.06121963055652,6630.74467043979,99.7970754855179,1.27372565448632,41.0454600897048,3.96637200000277,85454,30763.44,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.974507042254,2.61803079644404,99.23,112.37,NA,NA,0.735294117647059,4.04411764705882,72.7941176470588,22.4264705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",110010070001,178330,0,1211,94.2024282824973,0.0127573095768414,97.4461513896998,0.975407102374713,0,1.15270029370077,12.0751420383126,24.0614035087719,0.140868904570409,1.17865796961659,1.11503506045437,7838.64335953188,99.8662429635616,1.22898996136257,40.6621462520054,5.72803200000177,119135,42888.6,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.025793991416,2.28840356011112,96.3500000000001,108.95,NA,NA,0.619195046439629,8.04953560371517,66.5634674922601,24.1486068111455,0.309597523219814,NA,NA,NA,NA,NA,NA,0.309597523219814,NA,NA
"243",110010070002,242086,0,1233,93.9955763307979,0.0126708623024869,96.6522125679861,0.99048483970041,0,1.15283341235063,3.50688164595118,24.6417721518987,0.0534104216723909,1.18493430797741,1.08058018795527,7892.12269952401,99.8289390121484,1.24552965537729,105.095444376604,5.6131920000017,123662,44518.32,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.27856230032,2.11044673621361,99.4100000000001,108.41,NA,NA,0.966183574879227,6.28019323671498,60.6280193236715,31.4009661835749,NA,NA,NA,NA,NA,NA,NA,0.72463768115942,NA,NA
"244",110010071001,366196,140277,563,95.3502606175007,0.0158802672413717,98.1785147888157,0.948858201561202,0,1.14579949720646,18.7029446108296,21.985635359116,0.376835477855387,1.18089560482932,1.23622553576386,6297.12324610493,99.8979118091412,1.19993686292468,19.5534774006181,7.36844399999645,119155,42895.8,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.521880877743,7.81894819850104,84.1100000000001,109.85,19.3108974358974,NA,9.77564102564103,13.5416666666667,36.8589743589744,17.3076923076923,0.641025641025641,NA,NA,NA,NA,0.0801282051282051,NA,2.48397435897436,NA,NA
"245",110010071002,224896,0,2806,94.3480653212019,0.0139906097561079,97.0639112521844,0.990857914665133,0,1.14734860954666,3.85816270495018,29.4762376237624,0.0839045964698193,1.1791427732342,1.10961326968733,7147.65129921112,99.9133240587648,1.23864816767599,109.384233834055,9.17784000000675,120083,43229.88,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.797272727273,1.15954600113446,101.57,108.23,NA,NA,0.806451612903226,5.64516129032258,76.008064516129,16.5322580645161,0.201612903225806,NA,NA,NA,NA,0.201612903225806,NA,0.604838709677419,NA,NA
"246",110010072001,302143,0,4563,93.8815451394583,0.00830026130652608,97.0611778368367,0.949649369630855,0,1.14847229605524,18.986748616015,19.4686468646865,0.166333508826859,1.1664095827979,1.41269856049158,12047.8134732186,99.7818198721133,1.14931515761714,19.8607245364858,3.30350399999738,33807,12170.52,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.749069767442,2.31011992214807,97.9700000000001,110.75,NA,NA,NA,0.666666666666667,50.6666666666667,46.8888888888889,1.33333333333333,NA,NA,NA,NA,NA,NA,0.444444444444444,NA,NA
"247",110010072002,1058253,281335,2264,93.1811155307392,0.00748075043029153,96.4555749685197,0.986938069710838,0,1.1515486143594,7.06239491100049,34.4313326551373,0.113542553213326,1.15248978641589,1.43494819378083,13367.6428497165,99.9479203760416,1.146646554067,76.5583629572508,8.69263199999876,160643,57831.48,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.954921334173,8.02381494326781,83.7500000000001,113.63,20.211038961039,NA,4.74837662337662,5.27597402597403,25.4058441558442,43.4253246753247,0.649350649350649,NA,NA,NA,NA,NA,NA,0.284090909090909,NA,NA
"248",110010073011,4589800,5285078,4803,96.9868526831327,0.0311695989445955,99.1112171032024,0.960519112246139,0,1.14339385705402,14.7453738073378,74.1958444764452,8.39517664901802,1.18074636952233,1.07407370887767,3208.25430502817,99.983613411301,1.21372132833468,25.3287111028096,212.639004000031,1216925,438093,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,92.6216530018514,10.7177223362888,80.8700000000001,120.11,39.6851514208209,NA,12.4649797660871,13.9858584960199,19.477920576333,11.9802552585939,0.160092497887668,0.982790056477076,NA,0.289055898963846,0.0266820829812781,0.013341041490639,0.0311290968114911,0.173433539378307,0.724863254324721,0.00444701383021301
"249",110010073041,984869,11701,2506,97.8657859357267,0.0456038068965511,99.4987066397122,0.669715517286715,0,1.14011240797848,57.0198891166651,31.3141048188533,24.0242564840814,1.19694027513541,1.03396555917938,2192.79939121843,99.9796346017477,1.23437343452743,3.02769295058916,72.7380719999991,1417327,510237.72,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,95.3805211726385,8.20849593001844,80.1500000000001,110.75,NA,NA,15.4545454545455,22.3484848484848,30.2272727272727,7.72727272727273,0.113636363636364,16.9318181818182,NA,1.5530303030303,NA,0.984848484848485,0.227272727272727,0.909090909090909,3.52272727272727,NA
"250",110010073042,104887,0,1122,94.5562955472645,0.0159924444444375,97.6829683490668,0.949250410238243,0,1.18458001901443,18.66159019537,15.536312849162,0.131480819164548,1.22655671124006,0.959906260441476,6252.95278326149,99.8060396385786,1.28144659761031,19.7045927798527,2.59077599999887,58507,21062.52,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.04375,1.52389722824007,99.0500000000001,106.97,NA,NA,5.88235294117647,40.1960784313725,52.9411764705882,0.980392156862745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",110010073043,148087,0,617,95.3029776459344,0.0203332027971954,97.8212025741262,0.970678471479046,0,1.17123184526635,10.4416353011094,19.8271144278607,0.170513367521729,1.20319392297068,0.986604655111222,4918.06435992432,99.8340600991739,1.27824047862718,34.1046340502121,5.81529599999788,71875,25875,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,102.758516746412,1.7867122258056,99.23,107.15,NA,NA,5,38.1578947368421,48.4210526315789,2.36842105263158,NA,2.36842105263158,NA,1.31578947368421,NA,0.263157894736842,0.263157894736842,1.84210526315789,NA,NA
"252",110010074011,1033566,225496,688,97.0369819078114,0.039075507163333,99.2735949737627,0.894200933152178,0,1.14139338603702,31.2876282727028,32.5438349742147,4.32845734762686,1.19656266592518,1.08453135378182,2559.14784629683,99.9733446881181,1.26045177145383,9.45187920644297,40.9120560000096,702687,252967.32,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,96.5980502313286,7.70039667552511,83.7500000000001,109.13,19.569970845481,NA,14.6501457725948,24.8177842565598,27.8425655976676,8.85568513119534,0.911078717201166,NA,NA,1.16618075801749,NA,0.619533527696793,NA,1.12973760932945,0.43731778425656,NA
"253",110010074012,167230,0,1033,96.8134346440354,0.0348629189189369,99.0737092850904,0.881273861599668,0,1.14297511599731,31.9819400772756,19.0598591549296,1.37833353229089,1.1840619864987,1.0078787517793,2868.37714973091,99.9145621107807,1.24589881095813,8.4227450961818,11.609352000006,142954,51463.44,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.302372881356,4.16683106856816,90.59,106.97,NA,NA,22.2857142857143,31.4285714285714,35.2380952380952,2.66666666666667,3.42857142857143,1.71428571428571,NA,1.52380952380952,NA,0.952380952380952,NA,0.761904761904762,NA,NA
"254",110010074031,326137,0,2805,96.5647754829942,0.0270352608695735,98.7538583835098,0.934535516288874,0,1.15321958107215,19.0543428791064,28.0386565272497,1.46543529891282,1.1990450496817,0.979225878079461,3698.8731302587,99.9619947109306,1.24164859024738,15.2754584365574,22.3851960000069,294219,105918.84,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.78875862069,3.54082332118283,91.3100000000001,109.49,NA,NA,20.4212454212454,46.7948717948718,29.1208791208791,1.83150183150183,0.0915750915750916,1.73992673992674,NA,NA,NA,NA,NA,NA,NA,NA
"255",110010074041,353828,0,1763,97.2017561219915,0.0305637534246439,99.1666216805711,0.820158674470546,0,1.1523377452456,40.8562923043412,22.9942857142857,4.01253692820165,1.18358552205788,1.05931786477786,3271.84945548503,99.9332291353505,1.22149465954805,5.56045723671127,22.3115399999901,325120,117043.2,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,100.332649006623,4.95838344811759,87.1700000000001,107.51,NA,NA,22.1198156682028,40.7834101382488,31.221198156682,2.30414746543779,NA,2.07373271889401,NA,1.49769585253456,NA,NA,NA,NA,NA,NA
"256",110010074042,255401,0,1957,95.251020334453,0.0149719520239804,98.1533712835816,0.955435301144736,0,1.14542916827413,14.4439197251592,25.949715370019,0.445036095660505,1.17963416247293,1.13880266871025,6679.15578675589,99.9067120888821,1.19983869408031,22.4392854812679,9.98629199999491,147763,53194.68,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,101.841046511628,4.02553236913743,94.1900000000001,108.77,NA,NA,25.4658385093168,26.5527950310559,37.888198757764,7.45341614906832,0.46583850931677,1.86335403726708,NA,NA,NA,0.31055900621118,NA,NA,NA,NA
"257",110010074043,197505,0,341,98.2206151927041,0.0613526213592024,99.5650467182184,0.735166172045073,0,1.1756312706704,46.2898539716299,13.8891184573003,5.02070911701468,1.18052646083744,1.12255947487105,1629.92220682028,99.9217497112767,1.23435216445454,3.77595267085817,18.9579599999935,193699,69731.64,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,99.0520300751881,4.83561133625507,87.3500000000001,108.77,NA,NA,36.7647058823529,26.6544117647059,28.3088235294118,2.57352941176471,NA,5.69852941176471,NA,NA,NA,NA,NA,NA,NA,NA
"258",110010074061,174626,0,2330,96.7211773973458,0.0243828837209297,98.7367856525995,0.830825029721269,0,1.17013372405358,35.3273932152177,12.1522693997072,0.709495464153261,1.17894751230211,1.15843099757751,4101.23761998513,99.8504633857489,1.23742289444468,5.91103990355318,4.19385599999991,92827,33417.72,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,103.39140969163,3.20149214996341,95.0900000000001,107.69,NA,NA,15,23.75,43.3333333333333,12.5,NA,NA,NA,3.33333333333333,NA,2.08333333333333,NA,NA,NA,NA
"259",110010074062,195109,0,1479,97.8308329046659,0.0473869875930533,99.4701968243803,0.827193558307701,0,1.14658813491529,33.5890180613078,16.7735072065889,3.30007701351449,1.1877870575216,1.15897556704753,2110.28396358032,99.9191202130059,1.22395985274188,5.78682131410708,19.0969560000005,258711,93135.96,"LC08_CU_027009_20180708_20190614_C01_V01","2018-07-08",2018,97.0712903225807,3.6405306038104,91.6700000000001,106.25,NA,NA,29.7979797979798,27.6094276094276,30.3030303030303,4.37710437710438,0.505050505050505,5.21885521885522,NA,1.34680134680135,NA,0.841750841750842,NA,NA,NA,NA
